(14.0,8.0,0.0),(14.0,7.0,0.0),(15.0,8.0,0.0);(0,250:1),(1,252:2);2.58916726646
(15.0,7.0,0.0),(16.0,7.0,0.0),(16.0,8.0,0.0);(0,223:2);1.0
(15.0,8.0,0.0),(15.0,7.0,0.0),(16.0,8.0,0.0);(0,252:1),(1,254:2);1.0
(0.0,8.0,0.0),(1.0,8.0,0.0),(0.0,9.0,0.0);(0,225:2);5.13236386171
(0.0,9.0,0.0),(1.0,8.0,0.0),(1.0,9.0,0.0);(0,256:1);4.98420706359
(1.0,8.0,0.0),(2.0,8.0,0.0),(1.0,9.0,0.0);(0,227:2),(2,257:1);5.06131082817
(1.0,9.0,0.0),(2.0,8.0,0.0),(2.0,9.0,0.0);(0,258:1);4.86434341009
(2.0,8.0,0.0),(3.0,8.0,0.0),(2.0,9.0,0.0);(0,229:2),(2,259:1);5.5615176941
(2.0,9.0,0.0),(3.0,8.0,0.0),(3.0,9.0,0.0);(0,260:1);5.15636030374
(3.0,8.0,0.0),(4.0,8.0,0.0),(3.0,9.0,0.0);(0,231:2),(2,261:1);4.50041625678
(3.0,9.0,0.0),(4.0,8.0,0.0),(4.0,9.0,0.0);(0,262:1);3.77429484925
(4.0,8.0,0.0),(5.0,8.0,0.0),(4.0,9.0,0.0);(0,233:2),(2,263:1);3.83685841904
(4.0,9.0,0.0),(5.0,8.0,0.0),(5.0,9.0,0.0);(0,264:1);4.30018349822
(5.0,8.0,0.0),(6.0,8.0,0.0),(5.0,9.0,0.0);(0,235:2),(2,265:1);4.79034683347
(5.0,9.0,0.0),(6.0,8.0,0.0),(6.0,9.0,0.0);(0,266:1);5.40586770356
(6.0,8.0,0.0),(7.0,8.0,0.0),(6.0,9.0,0.0);(0,237:2),(2,267:1);4.95159187641
(6.0,9.0,0.0),(7.0,8.0,0.0),(7.0,9.0,0.0);(0,268:1);5.12447520975
(7.0,8.0,0.0),(8.0,8.0,0.0),(7.0,9.0,0.0);(0,239:2),(2,269:1);5.29725065643
(7.0,9.0,0.0),(8.0,8.0,0.0),(8.0,9.0,0.0);(0,270:1);5.24833532556
(8.0,8.0,0.0),(9.0,8.0,0.0),(8.0,9.0,0.0);(0,241:2),(2,271:1);4.97461313254
(8.0,9.0,0.0),(9.0,8.0,0.0),(9.0,9.0,0.0);(0,272:1);5.99577375731
(9.0,8.0,0.0),(10.0,8.0,0.0),(9.0,9.0,0.0);(0,243:2),(2,273:1);8.21419705723
(9.0,9.0,0.0),(10.0,8.0,0.0),(10.0,9.0,0.0);(0,274:1);10.0
(10.0,8.0,0.0),(11.0,8.0,0.0),(10.0,9.0,0.0);(0,245:2),(2,275:1);10.0
(10.0,9.0,0.0),(11.0,8.0,0.0),(11.0,9.0,0.0);(0,276:1);10.0
(11.0,8.0,0.0),(12.0,8.0,0.0),(11.0,9.0,0.0);(0,247:2),(2,277:1);8.88090527
(11.0,9.0,0.0),(12.0,8.0,0.0),(12.0,9.0,0.0);(0,278:1);6.79615910517
(12.0,8.0,0.0),(13.0,8.0,0.0),(12.0,9.0,0.0);(0,249:2),(2,279:1);5.54807430315
(12.0,9.0,0.0),(13.0,8.0,0.0),(13.0,9.0,0.0);(0,280:1);5.05944374061
(13.0,8.0,0.0),(14.0,8.0,0.0),(13.0,9.0,0.0);(0,251:2),(2,281:1);5.73335717188
(13.0,9.0,0.0),(14.0,8.0,0.0),(14.0,9.0,0.0);(0,282:1);5.86957247912
(14.0,8.0,0.0),(15.0,8.0,0.0),(14.0,9.0,0.0);(0,253:2),(2,283:1);4.47729777167
(14.0,9.0,0.0),(15.0,8.0,0.0),(15.0,9.0,0.0);(0,284:1);4.5408679394
(15.0,8.0,0.0),(16.0,8.0,0.0),(15.0,9.0,0.0);(0,255:2),(2,285:1);2.65273743419
(15.0,9.0,0.0),(16.0,8.0,0.0),(16.0,9.0,0.0);(0,286:1);2.65273743419
(0.0,9.0,0.0),(1.0,9.0,0.0),(1.0,10.0,0.0);(0,257:2);4.54629574701
(0.0,10.0,0.0),(0.0,9.0,0.0),(1.0,10.0,0.0);(1,288:2);4.70944859577
(1.0,9.0,0.0),(2.0,9.0,0.0),(2.0,10.0,0.0);(0,259:2);5.04234043455
(1.0,10.0,0.0),(1.0,9.0,0.0),(2.0,10.0,0.0);(0,288:1),(1,290:2);4.80139653605
(2.0,9.0,0.0),(3.0,9.0,0.0),(3.0,10.0,0.0);(0,261:2);5.20700149515
(2.0,10.0,0.0),(2.0,9.0,0.0),(3.0,10.0,0.0);(0,290:1),(1,292:2);5.79015590996
(3.0,9.0,0.0),(4.0,9.0,0.0),(4.0,10.0,0.0);(0,263:2);3.65983899962
(3.0,10.0,0.0),(3.0,9.0,0.0),(4.0,10.0,0.0);(0,292:1),(1,294:2);4.43660159855
(4.0,9.0,0.0),(5.0,9.0,0.0),(5.0,10.0,0.0);(0,265:2);4.95967541671
(4.0,10.0,0.0),(4.0,9.0,0.0),(5.0,10.0,0.0);(0,294:1),(1,296:2);4.3818944879
(5.0,9.0,0.0),(6.0,9.0,0.0),(6.0,10.0,0.0);(0,267:2);5.77194549307
(5.0,10.0,0.0),(5.0,9.0,0.0),(6.0,10.0,0.0);(0,296:1),(1,298:2);5.81591654147
(6.0,9.0,0.0),(7.0,9.0,0.0),(7.0,10.0,0.0);(0,269:2);7.2939831788
(6.0,10.0,0.0),(6.0,9.0,0.0),(7.0,10.0,0.0);(0,298:1),(1,300:2);7.48717763497
(7.0,9.0,0.0),(8.0,9.0,0.0),(8.0,10.0,0.0);(0,271:2);6.26949595033
(7.0,10.0,0.0),(7.0,9.0,0.0),(8.0,10.0,0.0);(0,300:1),(1,302:2);8.48791925025
(8.0,9.0,0.0),(9.0,9.0,0.0),(9.0,10.0,0.0);(0,273:2);7.78157670008
(8.0,10.0,0.0),(8.0,9.0,0.0),(9.0,10.0,0.0);(0,302:1),(1,304:2);7.78157670008
(9.0,9.0,0.0),(10.0,9.0,0.0),(10.0,10.0,0.0);(0,275:2);10.0
(9.0,10.0,0.0),(9.0,9.0,0.0),(10.0,10.0,0.0);(0,304:1),(1,306:2);10.0
(10.0,9.0,0.0),(11.0,9.0,0.0),(11.0,10.0,0.0);(0,277:2);8.30585488904
(10.0,10.0,0.0),(10.0,9.0,0.0),(11.0,10.0,0.0);(0,306:1),(1,308:2);8.30585488904
(11.0,9.0,0.0),(12.0,9.0,0.0),(12.0,10.0,0.0);(0,279:2);6.11544808009
(11.0,10.0,0.0),(11.0,9.0,0.0),(12.0,10.0,0.0);(0,308:1),(1,310:2);6.50604913395
(12.0,9.0,0.0),(13.0,9.0,0.0),(13.0,10.0,0.0);(0,281:2);5.10989153884
(12.0,10.0,0.0),(12.0,9.0,0.0),(13.0,10.0,0.0);(0,310:1),(1,312:2);4.91781107629
(13.0,9.0,0.0),(14.0,9.0,0.0),(14.0,10.0,0.0);(0,283:2);5.58100106871
(13.0,10.0,0.0),(13.0,9.0,0.0),(14.0,10.0,0.0);(0,312:1),(1,314:2);5.49523355971
(14.0,9.0,0.0),(15.0,9.0,0.0),(15.0,10.0,0.0);(0,285:2);5.40370456503
(14.0,10.0,0.0),(14.0,9.0,0.0),(15.0,10.0,0.0);(0,314:1),(1,316:2);5.05156298689
(15.0,9.0,0.0),(16.0,9.0,0.0),(16.0,10.0,0.0);(0,287:2);3.49245294809
(15.0,10.0,0.0),(15.0,9.0,0.0),(16.0,10.0,0.0);(0,316:1),(1,318:2);4.35528957372
(0.0,10.0,0.0),(1.0,10.0,0.0),(0.0,11.0,0.0);(0,289:2);4.11045459129
(0.0,11.0,0.0),(1.0,10.0,0.0),(1.0,11.0,0.0);(0,320:1);4.18241719202
(1.0,10.0,0.0),(2.0,10.0,0.0),(1.0,11.0,0.0);(0,291:2),(2,321:1);5.03651198553
(1.0,11.0,0.0),(2.0,10.0,0.0),(2.0,11.0,0.0);(0,322:1);4.84163073174
(2.0,10.0,0.0),(3.0,10.0,0.0),(2.0,11.0,0.0);(0,293:2),(2,323:1);5.35433075768
(2.0,11.0,0.0),(3.0,10.0,0.0),(3.0,11.0,0.0);(0,324:1);8.97653018752
(3.0,10.0,0.0),(4.0,10.0,0.0),(3.0,11.0,0.0);(0,295:2),(2,325:1);8.64195544321
(3.0,11.0,0.0),(4.0,10.0,0.0),(4.0,11.0,0.0);(0,326:1);8.49969538049
(4.0,10.0,0.0),(5.0,10.0,0.0),(4.0,11.0,0.0);(0,297:2),(2,327:1);5.01639702411
(4.0,11.0,0.0),(5.0,10.0,0.0),(5.0,11.0,0.0);(0,328:1);5.97763264374
(5.0,10.0,0.0),(6.0,10.0,0.0),(5.0,11.0,0.0);(0,299:2),(2,329:1);6.19937123228
(5.0,11.0,0.0),(6.0,10.0,0.0),(6.0,11.0,0.0);(0,330:1);7.34933625533
(6.0,10.0,0.0),(7.0,10.0,0.0),(6.0,11.0,0.0);(0,301:2),(2,331:1);8.68111370641
(6.0,11.0,0.0),(7.0,10.0,0.0),(7.0,11.0,0.0);(0,332:1);10.0
(7.0,10.0,0.0),(8.0,10.0,0.0),(7.0,11.0,0.0);(0,303:2),(2,333:1);10.0
(7.0,11.0,0.0),(8.0,10.0,0.0),(8.0,11.0,0.0);(0,334:1);10.0
(8.0,10.0,0.0),(9.0,10.0,0.0),(8.0,11.0,0.0);(0,305:2),(2,335:1);10.0
(8.0,11.0,0.0),(9.0,10.0,0.0),(9.0,11.0,0.0);(0,336:1);10.0
(9.0,10.0,0.0),(10.0,10.0,0.0),(9.0,11.0,0.0);(0,307:2),(2,337:1);10.0
(9.0,11.0,0.0),(10.0,10.0,0.0),(10.0,11.0,0.0);(0,338:1);8.40529372028
(10.0,10.0,0.0),(11.0,10.0,0.0),(10.0,11.0,0.0);(0,309:2),(2,339:1);6.71114860932
(10.0,11.0,0.0),(11.0,10.0,0.0),(11.0,11.0,0.0);(0,340:1);4.78169457055
(11.0,10.0,0.0),(12.0,10.0,0.0),(11.0,11.0,0.0);(0,311:2),(2,341:1);4.57659509518
(11.0,11.0,0.0),(12.0,10.0,0.0),(12.0,11.0,0.0);(0,342:1);4.34107066067
(12.0,10.0,0.0),(13.0,10.0,0.0),(12.0,11.0,0.0);(0,313:2),(2,343:1);5.07288769565
(12.0,11.0,0.0),(13.0,10.0,0.0),(13.0,11.0,0.0);(0,344:1);5.35850214208
(13.0,10.0,0.0),(14.0,10.0,0.0),(13.0,11.0,0.0);(0,315:2),(2,345:1);5.5887675436
(13.0,11.0,0.0),(14.0,10.0,0.0),(14.0,11.0,0.0);(0,346:1);5.13309416777
(14.0,10.0,0.0),(15.0,10.0,0.0),(14.0,11.0,0.0);(0,317:2),(2,347:1);4.51012210206
(14.0,11.0,0.0),(15.0,10.0,0.0),(15.0,11.0,0.0);(0,348:1);4.07285918068
(15.0,10.0,0.0),(16.0,10.0,0.0),(15.0,11.0,0.0);(0,319:2),(2,349:1);3.56588507419
(15.0,11.0,0.0),(16.0,10.0,0.0),(16.0,11.0,0.0);(0,350:1);4.08828270617
(0.0,11.0,0.0),(1.0,11.0,0.0),(1.0,12.0,0.0);(0,321:2);4.61663470357
(0.0,12.0,0.0),(0.0,11.0,0.0),(1.0,12.0,0.0);(1,352:2);4.81101810949
(1.0,11.0,0.0),(2.0,11.0,0.0),(2.0,12.0,0.0);(0,323:2);5.06958966606
(1.0,12.0,0.0),(1.0,11.0,0.0),(2.0,12.0,0.0);(0,352:1),(1,354:2);5.69868843141
(2.0,11.0,0.0),(3.0,11.0,0.0),(3.0,12.0,0.0);(0,325:2);9.26290838146
(2.0,12.0,0.0),(2.0,11.0,0.0),(3.0,12.0,0.0);(0,354:1),(1,356:2);5.86866788593
(3.0,11.0,0.0),(4.0,11.0,0.0),(4.0,12.0,0.0);(0,327:2);8.75598954371
(3.0,12.0,0.0),(3.0,11.0,0.0),(4.0,12.0,0.0);(0,356:1),(1,358:2);9.18462780036
(4.0,11.0,0.0),(5.0,11.0,0.0),(5.0,12.0,0.0);(0,329:2);7.12759766678
(4.0,12.0,0.0),(4.0,11.0,0.0),(5.0,12.0,0.0);(0,358:1),(1,360:2);6.42265621038
(5.0,11.0,0.0),(6.0,11.0,0.0),(6.0,12.0,0.0);(0,331:2);8.66822254892
(5.0,12.0,0.0),(5.0,11.0,0.0),(6.0,12.0,0.0);(0,360:1),(1,362:2);8.66822254892
(6.0,11.0,0.0),(7.0,11.0,0.0),(7.0,12.0,0.0);(0,333:2);10.0
(6.0,12.0,0.0),(6.0,11.0,0.0),(7.0,12.0,0.0);(0,362:1),(1,364:2);10.0
(7.0,11.0,0.0),(8.0,11.0,0.0),(8.0,12.0,0.0);(0,335:2);10.0
(7.0,12.0,0.0),(7.0,11.0,0.0),(8.0,12.0,0.0);(0,364:1),(1,366:2);10.0
(8.0,11.0,0.0),(9.0,11.0,0.0),(9.0,12.0,0.0);(0,337:2);8.47323188328
(8.0,12.0,0.0),(8.0,11.0,0.0),(9.0,12.0,0.0);(0,366:1),(1,368:2);8.47323188328
(9.0,11.0,0.0),(10.0,11.0,0.0),(10.0,12.0,0.0);(0,339:2);7.26140935545
(9.0,12.0,0.0),(9.0,11.0,0.0),(10.0,12.0,0.0);(0,368:1),(1,370:2);7.32934751845
(10.0,11.0,0.0),(11.0,11.0,0.0),(11.0,12.0,0.0);(0,341:2);5.40388361022
(10.0,12.0,0.0),(10.0,11.0,0.0),(11.0,12.0,0.0);(0,370:1),(1,372:2);6.18945328416
(11.0,11.0,0.0),(12.0,11.0,0.0),(12.0,12.0,0.0);(0,343:2);4.86482377515
(11.0,12.0,0.0),(11.0,11.0,0.0),(12.0,12.0,0.0);(0,372:1),(1,374:2);5.72253724932
(12.0,11.0,0.0),(13.0,11.0,0.0),(13.0,12.0,0.0);(0,345:2);8.8894724792
(12.0,12.0,0.0),(12.0,11.0,0.0),(13.0,12.0,0.0);(0,374:1),(1,376:2);9.12761114724
(13.0,11.0,0.0),(14.0,11.0,0.0),(14.0,12.0,0.0);(0,347:2);4.50909138085
(13.0,12.0,0.0),(13.0,11.0,0.0),(14.0,12.0,0.0);(0,376:1),(1,378:2);8.4957350938
(14.0,11.0,0.0),(15.0,11.0,0.0),(15.0,12.0,0.0);(0,349:2);8.54335588838
(14.0,12.0,0.0),(14.0,11.0,0.0),(15.0,12.0,0.0);(0,378:1),(1,380:2);8.35661602284
(15.0,11.0,0.0),(16.0,11.0,0.0),(16.0,12.0,0.0);(0,351:2);4.95935174118
(15.0,12.0,0.0),(15.0,11.0,0.0),(16.0,12.0,0.0);(0,380:1),(1,382:2);8.90745081691
(0.0,12.0,0.0),(1.0,12.0,0.0),(0.0,13.0,0.0);(0,353:2);4.69663979716
(0.0,13.0,0.0),(1.0,12.0,0.0),(1.0,13.0,0.0);(0,384:1);5.00471116339
(1.0,12.0,0.0),(2.0,12.0,0.0),(1.0,13.0,0.0);(0,355:2),(2,385:1);6.20114320356
(1.0,13.0,0.0),(2.0,12.0,0.0),(2.0,13.0,0.0);(0,386:1);5.65809848515
(2.0,12.0,0.0),(3.0,12.0,0.0),(2.0,13.0,0.0);(0,357:2),(2,387:1);5.95472193287
(2.0,13.0,0.0),(3.0,12.0,0.0),(3.0,13.0,0.0);(0,388:1);5.86574667403
(3.0,12.0,0.0),(4.0,12.0,0.0),(3.0,13.0,0.0);(0,359:2),(2,389:1);5.701412046
(3.0,13.0,0.0),(4.0,12.0,0.0),(4.0,13.0,0.0);(0,390:1);4.86799732721
(4.0,12.0,0.0),(5.0,12.0,0.0),(4.0,13.0,0.0);(0,361:2),(2,391:1);6.01787974824
(4.0,13.0,0.0),(5.0,12.0,0.0),(5.0,13.0,0.0);(0,392:1);8.05459865573
(5.0,12.0,0.0),(6.0,12.0,0.0),(5.0,13.0,0.0);(0,363:2),(2,393:1);10.0
(5.0,13.0,0.0),(6.0,12.0,0.0),(6.0,13.0,0.0);(0,394:1);10.0
(6.0,12.0,0.0),(7.0,12.0,0.0),(6.0,13.0,0.0);(0,365:2),(2,395:1);10.0
(6.0,13.0,0.0),(7.0,12.0,0.0),(7.0,13.0,0.0);(0,396:1);8.6568272895
(7.0,12.0,0.0),(8.0,12.0,0.0),(7.0,13.0,0.0);(0,367:2),(2,397:1);8.6568272895
(7.0,13.0,0.0),(8.0,12.0,0.0),(8.0,13.0,0.0);(0,398:1);6.59642777066
(8.0,12.0,0.0),(9.0,12.0,0.0),(8.0,13.0,0.0);(0,369:2),(2,399:1);6.41283236444
(8.0,13.0,0.0),(9.0,12.0,0.0),(9.0,13.0,0.0);(0,400:1);5.29899851206
(9.0,12.0,0.0),(10.0,12.0,0.0),(9.0,13.0,0.0);(0,371:2),(2,401:1);6.21551366607
(9.0,13.0,0.0),(10.0,12.0,0.0),(10.0,13.0,0.0);(0,402:1);6.2695863117
(10.0,12.0,0.0),(11.0,12.0,0.0),(10.0,13.0,0.0);(0,373:2),(2,403:1);6.31146409279
(10.0,13.0,0.0),(11.0,12.0,0.0),(11.0,13.0,0.0);(0,404:1);6.331590504
(11.0,12.0,0.0),(12.0,12.0,0.0),(11.0,13.0,0.0);(0,375:2),(2,405:1);6.52823333448
(11.0,13.0,0.0),(12.0,12.0,0.0),(12.0,13.0,0.0);(0,406:1);5.57587852563
(12.0,12.0,0.0),(13.0,12.0,0.0),(12.0,13.0,0.0);(0,377:2),(2,407:1);9.03296981257
(12.0,13.0,0.0),(13.0,12.0,0.0),(13.0,13.0,0.0);(0,408:1);8.55127794977
(13.0,12.0,0.0),(14.0,12.0,0.0),(13.0,13.0,0.0);(0,379:2),(2,409:1);8.25218189904
(13.0,13.0,0.0),(14.0,12.0,0.0),(14.0,13.0,0.0);(0,410:1);4.28689902084
(14.0,12.0,0.0),(15.0,12.0,0.0),(14.0,13.0,0.0);(0,381:2),(2,411:1);8.3779768576
(14.0,13.0,0.0),(15.0,12.0,0.0),(15.0,13.0,0.0);(0,412:1);13.0347171218
(15.0,12.0,0.0),(16.0,12.0,0.0),(15.0,13.0,0.0);(0,383:2),(2,413:1);13.3774512156
(15.0,13.0,0.0),(16.0,12.0,0.0),(16.0,13.0,0.0);(0,414:1);9.38522420701
(0.0,13.0,0.0),(1.0,13.0,0.0),(1.0,14.0,0.0);(0,385:2);4.83446487089
(0.0,14.0,0.0),(0.0,13.0,0.0),(1.0,14.0,0.0);(1,416:2);8.57640827742
(1.0,13.0,0.0),(2.0,13.0,0.0),(2.0,14.0,0.0);(0,387:2);5.59974489087
(1.0,14.0,0.0),(1.0,13.0,0.0),(2.0,14.0,0.0);(0,416:1),(1,418:2);5.97254331678
(2.0,13.0,0.0),(3.0,13.0,0.0),(3.0,14.0,0.0);(0,389:2);9.31106663284
(2.0,14.0,0.0),(2.0,13.0,0.0),(3.0,14.0,0.0);(0,418:1),(1,420:2);9.3416882974
(3.0,13.0,0.0),(4.0,13.0,0.0),(4.0,14.0,0.0);(0,391:2);5.11103204558
(3.0,14.0,0.0),(3.0,13.0,0.0),(4.0,14.0,0.0);(0,420:1),(1,422:2);9.38976672318
(4.0,13.0,0.0),(5.0,13.0,0.0),(5.0,14.0,0.0);(0,393:2);5.84026296109
(4.0,14.0,0.0),(4.0,13.0,0.0),(5.0,14.0,0.0);(0,422:1),(1,424:2);4.04657877197
(5.0,13.0,0.0),(6.0,13.0,0.0),(6.0,14.0,0.0);(0,395:2);7.69438430484
(5.0,14.0,0.0),(5.0,13.0,0.0),(6.0,14.0,0.0);(0,424:1),(1,426:2);5.48004861019
(6.0,13.0,0.0),(7.0,13.0,0.0),(7.0,14.0,0.0);(0,397:2);7.54849670135
(6.0,14.0,0.0),(6.0,13.0,0.0),(7.0,14.0,0.0);(0,426:1),(1,428:2);6.58605371668
(7.0,13.0,0.0),(8.0,13.0,0.0),(8.0,14.0,0.0);(0,399:2);5.37947389148
(7.0,14.0,0.0),(7.0,13.0,0.0),(8.0,14.0,0.0);(0,428:1),(1,430:2);6.33154282217
(8.0,13.0,0.0),(9.0,13.0,0.0),(9.0,14.0,0.0);(0,401:2);5.7036090402
(8.0,14.0,0.0),(8.0,13.0,0.0),(9.0,14.0,0.0);(0,430:1),(1,432:2);5.60048901341
(9.0,13.0,0.0),(10.0,13.0,0.0),(10.0,14.0,0.0);(0,403:2);5.28602013002
(9.0,14.0,0.0),(9.0,13.0,0.0),(10.0,14.0,0.0);(0,432:1),(1,434:2);5.63655801253
(10.0,13.0,0.0),(11.0,13.0,0.0),(11.0,14.0,0.0);(0,405:2);5.18741899431
(10.0,14.0,0.0),(10.0,13.0,0.0),(11.0,14.0,0.0);(0,434:1),(1,436:2);4.1837264014
(11.0,13.0,0.0),(12.0,13.0,0.0),(12.0,14.0,0.0);(0,407:2);4.58464144116
(11.0,14.0,0.0),(11.0,13.0,0.0),(12.0,14.0,0.0);(0,436:1),(1,438:2);4.39282474031
(12.0,13.0,0.0),(13.0,13.0,0.0),(13.0,14.0,0.0);(0,409:2);5.0937258761
(12.0,14.0,0.0),(12.0,13.0,0.0),(13.0,14.0,0.0);(0,438:1),(1,440:2);4.58418065443
(13.0,13.0,0.0),(14.0,13.0,0.0),(14.0,14.0,0.0);(0,411:2);4.62711280427
(13.0,14.0,0.0),(13.0,13.0,0.0),(14.0,14.0,0.0);(0,440:1),(1,442:2);5.1348436088
(14.0,13.0,0.0),(15.0,13.0,0.0),(15.0,14.0,0.0);(0,413:2);13.0347171218
(14.0,14.0,0.0),(14.0,13.0,0.0),(15.0,14.0,0.0);(0,442:1),(1,444:2);8.71819064103
(15.0,13.0,0.0),(16.0,13.0,0.0),(16.0,14.0,0.0);(0,415:2);9.28241815006
(15.0,14.0,0.0),(15.0,13.0,0.0),(16.0,14.0,0.0);(0,444:1),(1,446:2);13.2746451586
(0.0,14.0,0.0),(1.0,14.0,0.0),(0.0,15.0,0.0);(0,417:2);8.6119729897
(0.0,15.0,0.0),(1.0,14.0,0.0),(1.0,15.0,0.0);(0,448:1);4.98911115193
(1.0,14.0,0.0),(2.0,14.0,0.0),(1.0,15.0,0.0);(0,419:2),(2,449:1);6.09162488554
(1.0,15.0,0.0),(2.0,14.0,0.0),(2.0,15.0,0.0);(0,450:1);5.39543422608
(2.0,14.0,0.0),(3.0,14.0,0.0),(2.0,15.0,0.0);(0,421:2),(2,451:1);9.01829606385
(2.0,15.0,0.0),(3.0,14.0,0.0),(3.0,15.0,0.0);(0,452:1);8.4542632374
(3.0,14.0,0.0),(4.0,14.0,0.0),(3.0,15.0,0.0);(0,423:2),(2,453:1);8.85635556129
(3.0,15.0,0.0),(4.0,14.0,0.0),(4.0,15.0,0.0);(0,454:1);4.93198997077
(4.0,14.0,0.0),(5.0,14.0,0.0),(4.0,15.0,0.0);(0,425:2),(2,455:1);4.40094785905
(4.0,15.0,0.0),(5.0,14.0,0.0),(5.0,15.0,0.0);(0,456:1);5.02640687296
(5.0,14.0,0.0),(6.0,14.0,0.0),(5.0,15.0,0.0);(0,427:2),(2,457:1);4.31182343499
(5.0,15.0,0.0),(6.0,14.0,0.0),(6.0,15.0,0.0);(0,458:1);4.46617791914
(6.0,14.0,0.0),(7.0,14.0,0.0),(6.0,15.0,0.0);(0,429:2),(2,459:1);4.52607250619
(6.0,15.0,0.0),(7.0,14.0,0.0),(7.0,15.0,0.0);(0,460:1);4.89795925781
(7.0,14.0,0.0),(8.0,14.0,0.0),(7.0,15.0,0.0);(0,431:2),(2,461:1);5.74098658913
(7.0,15.0,0.0),(8.0,14.0,0.0),(8.0,15.0,0.0);(0,462:1);5.6303460023
(8.0,14.0,0.0),(9.0,14.0,0.0),(8.0,15.0,0.0);(0,433:2),(2,463:1);6.44191735727
(8.0,15.0,0.0),(9.0,14.0,0.0),(9.0,15.0,0.0);(0,464:1);5.87622466523
(9.0,14.0,0.0),(10.0,14.0,0.0),(9.0,15.0,0.0);(0,435:2),(2,465:1);4.9677452937
(9.0,15.0,0.0),(10.0,14.0,0.0),(10.0,15.0,0.0);(0,466:1);5.0876985285
(10.0,14.0,0.0),(11.0,14.0,0.0),(10.0,15.0,0.0);(0,437:2),(2,467:1);4.65421751872
(10.0,15.0,0.0),(11.0,14.0,0.0),(11.0,15.0,0.0);(0,468:1);9.11500139856
(11.0,14.0,0.0),(12.0,14.0,0.0),(11.0,15.0,0.0);(0,439:2),(2,469:1);7.84991602725
(11.0,15.0,0.0),(12.0,14.0,0.0),(12.0,15.0,0.0);(0,470:1);8.15706695736
(12.0,14.0,0.0),(13.0,14.0,0.0),(12.0,15.0,0.0);(0,441:2),(2,471:1);4.69951488369
(12.0,15.0,0.0),(13.0,14.0,0.0),(13.0,15.0,0.0);(0,472:1);9.30013794211
(13.0,14.0,0.0),(14.0,14.0,0.0),(13.0,15.0,0.0);(0,443:2),(2,473:1);9.22592144556
(13.0,15.0,0.0),(14.0,14.0,0.0),(14.0,15.0,0.0);(0,474:1);9.24890294876
(14.0,14.0,0.0),(15.0,14.0,0.0),(14.0,15.0,0.0);(0,445:2),(2,475:1);9.24890294876
(14.0,15.0,0.0),(15.0,14.0,0.0),(15.0,15.0,0.0);(0,476:1);13.5654294295
(15.0,14.0,0.0),(16.0,14.0,0.0),(15.0,15.0,0.0);(0,447:2),(2,477:1);13.2746451586
(15.0,15.0,0.0),(16.0,14.0,0.0),(16.0,15.0,0.0);(0,478:1);8.89141467498
(0.0,15.0,0.0),(1.0,15.0,0.0),(1.0,16.0,0.0);(0,449:2);5.09785238204
(0.0,16.0,0.0),(0.0,15.0,0.0),(1.0,16.0,0.0);(1,480:2);4.74750784173
(1.0,15.0,0.0),(2.0,15.0,0.0),(2.0,16.0,0.0);(0,451:2);4.5230288271
(1.0,16.0,0.0),(1.0,15.0,0.0),(2.0,16.0,0.0);(0,480:1),(1,482:2);5.32796071667
(2.0,15.0,0.0),(3.0,15.0,0.0),(3.0,16.0,0.0);(0,453:2);3.98689441887
(2.0,16.0,0.0),(2.0,15.0,0.0),(3.0,16.0,0.0);(0,482:1),(1,484:2);3.67852184635
(3.0,15.0,0.0),(4.0,15.0,0.0),(4.0,16.0,0.0);(0,455:2);5.22621578478
(3.0,16.0,0.0),(3.0,15.0,0.0),(4.0,16.0,0.0);(0,484:1),(1,486:2);4.68321255678
(4.0,15.0,0.0),(5.0,15.0,0.0),(5.0,16.0,0.0);(0,457:2);5.19672609558
(4.0,16.0,0.0),(4.0,15.0,0.0),(5.0,16.0,0.0);(0,486:1),(1,488:2);4.86549289568
(5.0,15.0,0.0),(6.0,15.0,0.0),(6.0,16.0,0.0);(0,459:2);4.46018852073
(5.0,16.0,0.0),(5.0,15.0,0.0),(6.0,16.0,0.0);(0,488:1),(1,490:2);4.47615325919
(6.0,15.0,0.0),(7.0,15.0,0.0),(7.0,16.0,0.0);(0,461:2);4.2933993598
(6.0,16.0,0.0),(6.0,15.0,0.0),(7.0,16.0,0.0);(0,490:1),(1,492:2);3.91552320977
(7.0,15.0,0.0),(8.0,15.0,0.0),(8.0,16.0,0.0);(0,463:2);5.77220509272
(7.0,16.0,0.0),(7.0,15.0,0.0),(8.0,16.0,0.0);(0,492:1),(1,494:2);5.27828578154
(8.0,15.0,0.0),(9.0,15.0,0.0),(9.0,16.0,0.0);(0,465:2);4.72700575274
(8.0,16.0,0.0),(8.0,15.0,0.0),(9.0,16.0,0.0);(0,494:1),(1,496:2);5.4345575352
(9.0,15.0,0.0),(10.0,15.0,0.0),(10.0,16.0,0.0);(0,467:2);4.98899359252
(9.0,16.0,0.0),(9.0,15.0,0.0),(10.0,16.0,0.0);(0,496:1),(1,498:2);3.71982144523
(10.0,15.0,0.0),(11.0,15.0,0.0),(11.0,16.0,0.0);(0,469:2);9.76168333445
(10.0,16.0,0.0),(10.0,15.0,0.0),(11.0,16.0,0.0);(0,498:1),(1,500:2);5.20219451863
